tconst	averageRating	numVotes
tt0325834	4.2	7
tt8774740	6.2	33
tt11609666	7.3	36
tt0080795	6.1	62
tt6730588	8.7	19
tt12059442	7.1	19
tt15083978	8.2	206
tt1774622	8.3	59
tt0119220	6.2	318
tt2049596	7.1	499
tt2939752	8.0	185
tt11787926	8.4	11
tt0703115	7.3	19
tt0034048	5.7	190
tt1825207	5.5	62
tt0681031	7.8	136
tt0043350	7.2	437
tt2097656	7.6	7
tt10340616	5.5	44
tt3110958	6.4	298469
tt0774502	3.1	145
tt8540590	3.5	89
tt0081246	4.5	339
tt4854280	5.7	6
tt0260942	5.8	13
tt0570610	8.2	72
tt0066517	6.5	806
tt15464548	8.0	5
tt3338352	1.6	132
tt5197548	6.0	6
tt1021386	7.5	15
tt18239004	6.7	11
tt1404031	8.7	10
tt0549650	8.2	520
tt14175850	7.9	560
tt0470833	1.5	9429
tt18955834	7.2	6
tt0536722	6.8	49
tt0613964	7.3	67
tt1909543	8.1	16
tt8140598	5.9	9
tt0399655	6.8	66
tt0804641	7.0	14
tt4041022	6.3	23
tt20205066	8.5	8
tt0026146	5.6	89
tt11040542	7.2	30
tt1419622	8.0	28
tt18270436	8.0	150
tt1352291	5.8	5
tt0098068	6.1	8006
tt1257699	8.1	26
tt0650969	8.2	880
tt3580382	6.8	7
tt0746668	8.2	20
tt0154157	7.0	22
tt21958954	7.5	20
tt1351614	8.4	5
tt1305592	7.4	34
tt4383092	7.1	656
tt3547862	5.6	18
tt0546141	7.8	122
tt13188424	7.1	90
tt1796475	9.4	28
tt0202494	3.0	9
tt0922169	6.3	7
tt0641882	7.4	21
tt0047361	7.1	661
tt3478478	6.9	10
tt0993152	6.9	16
tt13582044	6.5	18
tt1033167	7.6	6
tt0694965	5.9	73
tt0940752	9.8	11
tt11142604	6.9	44
tt6620324	6.0	2226
tt3333072	7.4	31
tt0076666	6.8	82599
tt0272150	5.3	13
tt9623346	8.9	58
tt6207930	6.1	8803
tt3659718	8.0	145
tt1670481	7.6	6
tt6151226	7.8	45
tt0613377	8.3	170
tt6469242	7.8	71
tt3956336	5.2	448
tt1468705	6.1	128
tt0044836	5.3	21
tt12523532	7.0	7
tt1049407	7.4	25
tt16316750	6.8	32
tt1668901	8.8	11
tt13058444	8.7	78
tt6240832	7.5	8
tt2047154	7.4	698
tt2072400	8.3	12
tt15683444	9.5	37
tt0061637	7.7	22
tt0350195	5.4	282
tt0084829	5.8	807
tt5332774	8.0	26
tt0067738	5.3	401
tt14862040	7.3	47
tt8537976	4.2	62
tt12551568	8.4	8
tt1118527	7.7	364
tt0504190	6.7	276
tt9173586	5.7	6
tt13155640	8.2	7
tt2714410	4.7	896
tt0946736	5.8	10
tt0497519	6.0	6
tt1857415	8.2	15
tt4836662	7.9	8
tt1614960	7.0	10
tt11560882	9.1	8
tt1065625	7.3	173
tt0481459	7.4	3141
tt5915784	6.3	12
tt11082984	7.2	30
tt5266268	7.4	45
tt0031937	5.6	263
tt1851545	8.6	55
tt4526686	7.9	2802
tt0683143	7.0	49
tt1656302	6.2	80
tt0209464	6.2	463
tt7007784	7.4	21
tt0217986	9.1	32
tt26492118	8.1	47
tt18339078	7.7	10
tt1542328	7.7	110
tt0360833	7.9	218
tt0486911	5.6	246
tt3093556	8.0	7
tt0188491	3.5	26
tt0023297	5.4	26
tt0111880	8.1	4642
tt2402285	7.5	942
tt3195900	4.4	18
tt1002822	8.3	143
tt1934947	8.0	627
tt8955242	6.0	6
tt2735406	7.4	16
tt0534812	7.1	526
tt0638772	7.8	292
tt0368668	3.2	3583
tt0993772	7.6	14
tt0073296	5.7	9
tt7214706	8.6	10
tt23056568	6.4	6
tt8184356	9.3	13
tt0385128	3.2	10
tt0102280	7.2	50
tt0292163	7.3	197
tt0900576	8.9	8
tt1967620	5.8	1543
tt5134400	7.2	29
tt0605446	6.7	10
tt1194101	6.9	13
tt0222892	6.7	12
tt0594876	5.9	33
tt4832020	6.5	29
tt0544594	8.9	99
tt11348934	7.5	23
tt11209608	8.2	7
tt5553782	7.8	16
tt0922110	7.1	37
tt10699394	7.6	34
tt0276309	6.6	108
tt2363409	5.1	10
tt0583740	6.7	7
tt0477153	8.6	19
tt3892962	6.0	43
tt0863503	7.9	792
tt0381678	8.0	7
tt9310392	6.3	247
tt0243330	5.0	8
tt6893766	5.5	15
tt1202031	5.7	1265
tt20248384	7.2	14
tt14050960	8.4	684
tt3407582	6.5	8
tt0304233	7.4	74
tt11714452	7.1	10
tt0556470	6.8	27
tt0353183	5.2	6
tt8398658	7.9	428
tt7034214	8.8	20
tt0558036	7.9	43
tt1682226	3.1	156
tt0136997	6.5	736
tt0551628	7.7	16
tt8945416	7.6	9
tt23633884	7.8	9
tt9362258	7.2	10
tt0698895	6.0	25
tt2059199	8.2	5
tt1071590	7.6	67
tt0142196	4.9	21
tt2400764	6.8	7
tt0697410	8.2	8
tt19369496	8.9	28
tt7549864	6.1	1813
tt2769458	6.3	721
tt6096758	7.8	12
tt3995180	6.9	12
tt0382169	6.2	61
tt0088634	7.7	11608
tt0534151	8.1	9
tt1365389	5.6	6
tt4685318	6.7	7
tt4997648	7.6	13
tt0083747	5.8	245
tt2705034	7.1	15
tt0161836	6.1	34
tt13258974	8.8	21
tt3121066	4.1	160
tt10222750	7.6	32
tt0271630	7.4	19
tt6756522	8.8	12
tt1401520	8.0	32
tt0499373	7.1	29
tt12929754	7.2	13
tt1459222	4.0	19
tt10231312	7.7	24048
tt2756636	7.6	11
tt19812488	7.7	9
tt4554612	8.8	46
tt13102440	7.6	1872
tt0637203	7.6	60
tt1764270	6.6	57
tt6588204	7.3	22
tt0727740	9.2	26
tt2035748	6.7	11
tt5196716	8.8	7
tt0473829	5.0	3687
tt10038720	7.7	116
tt14308380	8.1	11
tt0081309	4.7	106
tt0111147	5.2	554
tt6972302	5.3	37
tt12758554	6.8	21
tt15757756	7.0	791
tt9049366	7.2	8
tt0049848	5.7	84
tt1227353	6.8	240
tt3738400	6.1	7
tt0553109	6.3	24
tt0072017	4.4	13
tt1183725	5.0	25
tt5577454	7.3	226
tt3129480	7.2	177
tt0522811	6.8	95
tt8697124	6.7	35
tt15866546	7.0	19
tt3138116	7.4	7
tt2618574	6.9	94
tt3597362	2.8	57
tt7342728	8.0	233
tt0355163	7.5	24
tt1024808	6.2	12
tt0257205	5.1	50
tt4937444	7.1	118
tt8543164	7.6	14
tt1458771	6.0	12
tt0514047	6.2	20
tt0737787	8.0	83
tt0057360	5.8	1514
tt0960406	5.4	544
tt13581872	7.6	106
tt1256584	3.6	18
tt14271770	9.4	20
tt13393776	5.7	86
tt7584614	8.0	17
tt2801486	6.7	181
tt7343956	7.7	15
tt10378770	6.3	15
tt4265884	5.2	15
tt3523244	7.8	52
tt0033924	6.5	69
tt0397998	6.0	103
tt5680206	6.0	68
tt17066236	7.3	17
tt0128406	7.3	33
tt0416646	4.0	22
tt0462557	6.6	30
tt13429316	7.5	13
tt0395549	5.4	19
tt8846782	8.6	26
tt4527254	7.1	90
tt7899998	6.6	5
tt0092925	6.0	35414
tt5570642	5.9	887
tt0146181	4.2	7
tt4970456	6.3	97
tt15565490	7.3	19
tt12210498	8.7	6
tt1363233	8.0	9
tt3761192	7.7	57
tt1116033	3.4	42
tt0921384	8.6	73
tt2120228	8.5	16
tt12908670	9.6	11
tt18075178	7.5	15
tt19711578	8.5	54
tt0294554	5.7	31
tt6762422	6.8	15
tt9150970	5.4	5218
tt7674612	7.6	29
tt0072178	5.2	18
tt0425031	7.3	7
tt1193320	7.0	33
tt1315537	7.8	7
tt1815802	4.9	32
tt4147810	8.3	73
tt1711915	7.6	214
tt4390166	7.2	204
tt10243430	3.0	27
tt0190722	7.1	108
tt3099888	8.5	584
tt7562566	9.3	10
tt1244796	9.7	54
tt1120294	8.4	5
tt0365742	6.4	41
tt5434326	8.4	11
tt0697762	8.9	4425
tt1874803	7.1	13
tt21804642	6.7	9
tt15458042	8.3	626
tt0684522	6.8	10
tt0558142	7.0	68
tt0601600	8.2	104
tt3057644	8.8	5
tt0558029	7.1	44
tt0708879	7.6	1682
tt18378514	7.9	39
tt0629749	8.0	707
tt11884322	6.4	18
tt0521953	7.8	20
tt13099926	6.1	9
tt0149746	5.3	36
tt0159620	7.4	190
tt1861272	5.8	8
tt5350374	3.8	14
tt0673272	7.1	215
tt6903184	9.2	13
tt0084719	6.3	11619
tt21862352	7.1	18
tt14678924	8.5	10
tt0455553	8.2	15
tt6388206	8.2	15
tt6992120	9.3	7
tt11649820	7.7	7
tt12624262	6.6	27
tt10618100	8.4	74
tt6404896	7.5	6515
tt2956814	7.2	16
tt1441391	4.8	8
tt0150263	7.5	136
tt0094138	7.1	12465
tt11618000	5.3	6
tt0832284	3.7	304
tt5339186	7.0	9
tt9426684	8.1	21
tt5212636	6.1	18
tt14211006	7.8	99
tt21811206	8.3	9
tt3600130	5.8	48
tt2284836	5.2	82
tt10544188	6.8	59
tt0541809	8.1	14
tt0915628	5.6	6
tt1288422	3.9	16
tt9383048	7.4	12
tt0033267	6.6	181
tt0534485	8.3	106
tt0151415	6.4	114
tt2356621	5.0	8
tt0670376	8.6	57
tt0082126	5.4	243
tt0966910	2.6	72
tt1773463	4.0	15
tt4751680	6.2	49
tt5672490	7.2	21
tt11357286	7.8	6
tt0631722	5.6	15
tt0538470	7.1	124
tt1791937	9.4	5
tt13073610	6.4	18
tt4040418	6.1	45
tt2558878	8.3	516
tt6052688	7.4	7
tt6998650	3.8	524
tt7940250	6.2	6
tt0696071	4.9	13
tt0856910	7.2	60
tt0491014	5.2	6
tt0041727	5.6	516
tt0640364	7.9	615
tt0630981	8.1	13
tt8306040	7.6	22
tt0338539	7.3	28
tt1406224	7.2	14
tt2102356	5.0	7
tt3402116	8.2	5
tt0443307	7.8	21
tt5459608	7.8	161
tt7972228	7.1	11
tt1315184	6.5	75
tt21277266	3.2	16
tt5858782	9.9	29
tt10365978	8.2	1595
tt3792646	6.2	6
tt2621390	8.2	24
tt15314852	7.8	10
tt2336803	4.6	16
tt16407720	7.6	11
tt3848062	7.9	199
tt10950998	3.0	10
tt0882144	6.6	16
tt0021219	6.5	105
tt4767700	6.5	84
tt0231054	6.5	31
tt0111590	7.4	4908
tt1704944	7.7	11
tt0048575	7.2	423
tt8634460	4.2	40
tt1390550	7.0	31
tt0993776	7.6	21
tt0695661	6.6	13
tt0371958	4.7	42
tt1733849	7.4	91
tt16234346	9.2	18
tt0057412	5.4	14
tt6573428	8.2	11
tt0226368	5.7	16
tt4019700	7.8	200
tt11249350	9.5	6
tt6352540	9.3	16
tt3594206	6.6	124
tt2488258	6.6	761
tt23722812	7.9	8
tt14651512	7.1	101
tt1949914	7.6	24
tt0594120	8.5	172
tt6355352	8.0	1136
tt6926718	8.5	6
tt7144016	7.6	27
tt10274902	6.8	53
tt13276402	7.6	5
tt0201798	6.6	139
tt1284448	7.2	110
tt0255470	8.5	52
tt0567250	7.6	139
tt0235791	5.2	7
tt22001664	8.7	7
tt9055086	7.6	276
tt9663702	6.5	2596
tt2088988	6.3	107
tt0720220	6.2	42
tt6775428	6.5	226
tt2767816	8.1	17
tt0352762	6.8	5
tt3815918	6.8	17
tt13198456	5.4	5
tt1091787	4.9	10
tt6095768	8.6	15
tt0488612	5.0	418
tt23854236	7.6	9
tt1353124	5.7	111
tt6796492	6.9	22
tt9133788	8.5	137
tt0699290	6.6	34
tt0378715	6.7	374
tt9363284	8.2	8
tt1170819	7.8	1299
tt3638234	6.3	8
tt6772586	9.3	25
tt8755750	8.2	13
tt0785780	7.3	70
tt0458291	8.2	54
tt0042911	4.9	68
tt0097104	4.5	328
tt0310937	6.4	18
tt4701454	6.3	22
tt1061519	7.6	12
tt3531616	7.2	30
tt3897776	7.5	1020
tt1846055	5.6	190
tt0533862	7.6	28
tt22937880	7.8	23
tt0576186	7.2	97
tt13705056	6.8	103
tt0879764	6.8	37
tt21426536	7.4	69
tt0061714	5.0	602
tt0060430	4.6	164
tt17024164	6.2	486
tt0077131	7.1	164
tt0046889	7.4	10756
tt1943585	6.4	1174
tt7886130	8.0	15
tt5526418	7.0	6
tt9900432	3.8	9
tt0277922	6.1	48
tt1663544	7.7	17
tt6437856	6.8	8
tt6568190	6.4	194
tt2206166	7.0	107
tt0041631	6.6	829
tt5241508	3.6	83
tt0576106	7.1	47
tt1854269	7.8	15
tt5428136	8.1	10
tt4847934	7.4	15
tt2460784	7.8	11
tt0540169	7.9	112
tt6879946	7.2	23
tt0068508	7.1	116
tt0601703	7.9	77
tt1826200	6.5	32
tt0471236	5.5	125
tt0055292	5.7	12
tt3414164	6.2	17
tt0257719	5.4	31
tt0676408	6.1	20
tt5085230	7.4	19
tt2977200	4.6	87
tt0420566	8.0	54
tt1206329	7.5	16
tt0784541	7.1	1416
tt9158750	6.7	7
tt16024880	7.2	8
tt0370872	5.9	11
tt0277874	6.5	18
tt1228909	7.9	64
tt12667838	7.5	33
tt10931292	5.4	5
tt9679372	8.4	7
tt0558593	7.4	63
tt11797404	6.4	10
tt5333632	7.9	17
tt4934870	6.7	768
tt0139765	8.4	46
tt0908422	8.7	162
tt3626570	7.8	108
tt4281662	7.4	14
tt0032402	7.0	854
tt6392290	7.8	8
tt10955904	9.6	50
tt2250468	7.8	39
tt0064195	3.9	22
tt0421031	6.6	72
tt6387234	8.4	63
tt1143109	6.7	17
tt6137398	6.6	5289
tt0993710	8.3	31
tt0763384	7.9	147
tt2371417	6.8	6
tt12418100	6.5	6
tt0274329	7.8	101
tt0106064	6.5	23113
tt0079841	6.0	153
tt4318676	6.2	37
tt0152489	6.1	8
tt3978916	7.4	4196
tt1794118	8.5	13
tt0617315	7.6	40
tt2178403	2.9	8
tt3528498	7.5	207
tt2782354	7.8	41
tt7066712	6.4	5
tt0216237	6.5	113
tt0828742	7.0	12
tt13681950	7.0	57
tt17322606	8.3	15
tt0560138	7.7	41
tt0088494	7.3	76
tt1538682	7.8	275
tt3838896	7.7	23
tt0834444	7.9	26
tt26255108	5.0	5
tt2843884	8.8	15
tt5248536	8.1	154
tt3039424	4.8	133
tt6895764	8.6	11
tt0168608	3.5	119
tt0157336	6.8	56
tt0027385	6.9	337
tt1797656	8.6	7
tt1307620	6.1	8
tt9343682	6.4	21
tt0119855	6.9	460
tt0219874	5.0	7
tt3968292	7.1	38
tt15710702	9.8	9
tt11575842	5.6	29
tt10020934	4.7	46
tt1239208	7.2	103
tt0075566	6.2	186
tt6822746	6.6	16
tt14558026	8.1	109
tt5084028	7.8	12
tt9455468	7.4	468
tt1014650	7.5	57
tt0706734	7.6	22
tt4758074	10.0	6
tt0210657	5.7	28
tt1082844	5.7	26
tt0178500	5.8	99
tt0311112	5.9	13
tt7952806	9.2	6
tt2216749	8.0	188
tt2946392	8.6	398
tt14203456	7.6	607
tt0653924	7.5	58
tt4494350	8.8	11
tt0731877	7.6	66
tt2902356	4.2	30
tt6168932	7.8	61
tt0097526	6.7	32
tt0545353	7.8	26
tt0059407	5.9	49
tt1185022	3.7	13
tt1817125	7.8	7
tt5566726	7.4	318
tt0107858	7.5	22
tt0932546	7.4	10
tt1056333	8.2	81
tt0010219	5.0	400
tt1016799	7.9	15
tt1120207	7.7	12
tt0112423	6.0	575
tt0821806	7.0	221
tt0592863	7.4	7
tt15812664	8.3	9
tt1718055	8.0	9
tt1343077	3.3	131
tt1800372	7.4	3734
tt0234622	5.4	31
tt2784770	7.3	11
tt0543935	7.3	338
tt8912430	8.5	105
tt0586039	8.3	22
tt5601940	8.0	7
tt0099072	6.1	354
tt0709292	6.9	19
tt0092316	6.0	621
tt0593291	7.1	236
tt0354162	8.5	8
tt3075358	7.4	17
tt3256700	7.0	62
tt0871610	7.9	111
tt0911370	7.4	20
tt19395002	5.2	29
tt0866432	5.7	3084
tt0910993	3.1	565
tt0573990	6.6	12
tt0144598	4.7	11
tt0496936	5.1	20
tt2582972	8.4	145
tt10150950	9.2	785
tt0561205	8.7	27
tt4861460	7.2	949
tt0345719	6.9	102
tt0360169	3.9	10
tt2017205	9.1	19
tt0079173	5.7	200
tt2003972	8.2	16
tt0665448	6.2	69
tt5289728	8.3	12
tt0054893	4.7	52
tt14786526	7.5	23
tt8470378	6.6	33
tt0560402	7.2	226
tt5902870	8.7	14
tt0085392	5.4	59
tt0118234	6.0	21
tt7185860	8.0	40
tt0230556	6.1	91
tt1440640	8.2	9
tt0789380	8.2	7
tt5657970	7.4	230
tt7708722	7.2	12
tt2538692	7.3	9
tt2004027	8.0	13
tt8555800	7.0	10
tt11468896	4.9	65
tt12869492	7.6	5
tt4819872	5.6	29
tt0667905	6.8	224
tt1547127	4.2	19
tt12700232	9.8	12
tt0290293	5.3	17
tt6741056	7.8	104
tt0748237	7.6	6
tt2381973	8.0	14
tt13334690	5.2	6
tt15226016	4.5	49
tt4442724	8.2	9
tt6182040	7.5	6
tt3492078	8.8	11
tt4678574	8.1	164
tt2498312	6.6	1083
tt11980466	7.5	289
tt4299874	7.4	21
tt1683252	7.8	721
tt0553347	7.4	91
tt1661898	6.5	16
tt5212618	5.8	12
tt3347174	8.2	13
tt0577437	7.2	26
tt21068736	9.0	8
tt0429729	6.4	14
tt4428878	6.6	5
tt7458788	6.1	7
tt0505449	7.6	289
tt1368979	9.5	53
tt0478532	6.9	25
tt3064530	7.5	10
tt0709670	7.7	7
tt3836098	4.8	7
tt21381730	8.2	22
tt8883406	7.5	10
tt10278326	8.2	29
tt0629051	7.7	87
tt21994558	7.7	14
tt1137685	6.4	48
tt1600404	8.2	15
tt0815490	5.2	446
tt5625414	5.3	13
tt0012547	6.6	8
tt0197549	8.4	15
tt14110114	8.6	5
tt5910390	5.6	30
tt2256019	8.4	6
tt2055874	7.6	29
tt5285526	6.7	8
tt25407546	7.1	8
tt1298700	5.7	50
tt14251824	8.8	3041
tt6774544	7.6	323
tt3918800	3.5	371
tt11217102	6.8	5
tt0488300	8.6	11
tt0628692	7.8	13
tt5067920	8.2	13
tt12150578	5.9	19
tt5812506	6.3	13
tt0242935	5.3	33
tt4965836	8.6	7
tt13106660	4.9	28
tt1568243	6.2	23
tt11042298	4.7	47
tt8416404	5.8	15
tt0620957	9.8	10
tt0577190	6.8	101
tt0733138	8.0	10
tt6631504	8.2	30
tt0540932	8.4	40
tt0978610	8.0	8
tt3496382	4.3	12
tt1726207	6.2	6
tt18269360	7.3	45
tt11850446	6.7	41
tt6969562	7.8	15
tt10780560	8.0	12
tt0302840	4.4	21
tt3095550	2.0	5
tt1612809	7.6	8
tt0033711	6.3	91
tt1285515	7.9	10
tt0052349	7.2	68
tt0146233	2.5	283
tt1195403	8.3	15
tt7331908	5.4	22
tt1193966	8.2	7
tt0045455	7.1	26
tt2363250	5.9	67
tt0362853	5.5	32
tt0642403	7.7	485
tt0228685	6.6	355
tt1301710	2.0	48
tt1139382	7.2	15
tt0039555	5.5	18
tt3879082	8.7	101
tt1111289	7.4	14
tt0589926	7.4	51
tt7268488	9.1	44
tt5787488	7.0	75
tt8256974	7.9	40
tt5262734	7.4	33
tt3445306	4.8	39
tt4410600	6.2	6
tt1693783	6.5	8
tt0698602	6.2	11
tt3503352	5.7	27
tt0136810	5.5	104
tt13808944	4.4	7
tt0613289	7.3	138
tt0078426	5.3	108
tt13340206	6.6	336
tt0451003	7.8	538
tt0635344	8.7	37
tt0060577	6.3	57
tt0352443	8.8	771
tt0048263	7.5	781
tt13438020	4.6	5
tt14190888	8.2	27
tt0666386	5.7	13
tt1173395	7.6	62
tt2249084	8.2	8
tt0635490	8.1	37
tt7315784	8.0	9
tt8194186	6.3	97
tt1350932	6.2	30
tt0071911	6.1	78
tt0149805	6.1	52
tt1528470	7.3	22
tt0687242	5.6	56
tt5225762	6.8	303
tt5513878	7.3	63
tt5788760	6.6	9
tt1583318	5.2	41
tt3096720	5.0	35
tt6206698	8.0	12
tt6000728	7.6	137
tt4147748	8.4	183
tt0700882	7.5	48
tt5618700	7.3	69
tt1876078	8.4	16
tt16046800	6.7	46
tt20448452	7.3	51
tt2215061	8.0	7
tt1245526	7.0	313484
tt1313227	5.7	7
tt1455390	7.9	28
tt6787274	8.6	993
tt0020599	5.6	76
tt8814806	7.3	187
tt7248442	8.3	8
tt1772415	5.5	14
tt1470906	5.9	8
tt10638036	8.7	56813
tt22189522	8.0	6
tt0122091	5.5	137
tt9826992	5.0	8
tt1158101	7.2	184
tt0522891	6.4	102
tt4476574	7.6	33
tt0440780	7.8	363
tt2926750	8.8	8
tt0638981	7.2	94
tt7032968	6.4	48
tt0082683	5.8	73
tt0472112	7.8	10
tt7125808	6.2	13
tt9206332	8.3	10
tt10567666	7.6	103
tt0594083	7.8	166
tt7333700	6.7	16
tt9909888	6.9	13
tt3030962	7.5	27
tt0186640	5.6	144
tt0524967	7.4	13
tt9288554	8.9	29
tt2246467	8.5	11
tt0413177	6.3	6
tt8664256	7.9	12
tt14725794	8.5	214
tt0163258	7.4	21
tt12708816	5.9	97
tt0644180	7.5	19
tt0649307	7.9	189
tt11839526	6.7	12
tt8006360	7.2	172
tt0672929	7.6	58
tt0921960	7.8	699
tt0717606	6.5	8
tt8231858	8.2	13
tt1364300	7.2	14
tt0716975	6.3	338
tt1574499	6.8	7
tt0329632	7.3	537
tt0485947	7.8	237252
tt1865159	6.7	8
tt9517386	5.2	10
tt6265750	7.7	21
tt10808558	7.3	28
tt1744577	7.9	48
tt0715486	7.5	61
tt0877649	6.4	55
tt6139312	6.9	26
tt5223500	6.4	27
tt10124256	7.1	23
tt5242736	6.6	10
tt4815168	7.9	1726
tt1652481	8.3	23
tt2276608	4.6	10
tt2717596	6.1	7
tt0471584	7.2	21
tt0354203	6.8	10
tt23236784	8.2	5
tt2054811	7.2	28
tt0053005	5.8	36
tt5653754	7.2	13
tt0717444	5.9	223
tt4535710	6.2	15
tt0357514	8.0	15
tt6343502	6.7	120
tt0288603	5.5	245
tt11595440	8.2	8
tt1136321	7.1	9
tt0438819	5.4	27
tt14170460	7.4	37
tt6039708	7.3	41
tt13311518	7.4	8
tt0803512	7.6	146
tt0581643	8.5	39
tt1848398	8.7	16
tt2087862	7.8	40
tt5122560	7.9	37
tt5986896	8.7	19
tt0685053	7.2	40
tt8363128	7.8	798
tt0559792	7.6	293
tt1807892	6.0	4058
tt0294408	5.7	50
tt1219822	3.2	888
tt0058729	7.0	59
tt0790478	9.0	25
tt12531320	6.1	36
tt11131718	8.2	5
tt0475078	5.9	13
tt12816850	7.2	265
tt0852880	6.7	508
tt10004066	6.7	46
tt8632040	8.8	44
tt3407818	7.3	9
tt1758617	7.7	12
tt0476248	7.9	19
tt6946880	8.3	8
tt10687306	6.2	8
tt13677128	7.0	226
tt9600932	6.3	819
tt0624740	7.7	79
tt14081566	8.1	12
tt0004740	5.3	29
tt5902368	7.1	9
tt3756118	8.6	423
tt7656142	7.6	49
tt0047082	6.0	11
tt5545536	7.9	44
tt21217804	7.9	8
tt0089936	5.9	17
tt8526356	8.2	5
tt0089550	5.9	41
tt0091021	6.7	31
tt1904829	9.7	8
tt1456663	7.7	1033
tt18978178	6.6	18
tt4995066	7.4	1673
tt0172685	8.2	12
tt0652002	7.7	36
tt8225918	8.6	16
tt5996602	6.0	6
tt0359912	6.5	16
tt11610268	8.3	1193
tt3210180	8.8	6
tt0518850	7.4	57
tt1322236	7.5	21
tt2082722	6.0	65
tt1222330	4.9	697
tt2550728	4.5	84
tt4782712	5.5	10
tt0694950	7.6	99
tt0764767	6.5	17
tt2314414	5.5	147
tt4690286	6.5	9
tt15310236	4.4	40
tt11468364	7.7	3146
tt15670622	7.5	59
tt7911070	6.3	13
tt1637723	6.7	18
tt0962770	5.5	49
tt0078947	6.1	278
tt3865410	5.0	7
tt1952590	7.0	8
tt1857327	8.0	130
tt10682220	9.3	96
tt23728304	7.7	6
tt0151440	6.1	132
tt4144048	8.6	6
tt20754450	7.8	8
tt3980078	6.8	9
tt8532340	8.9	9
tt7971292	3.0	18
tt0789670	7.5	42
tt0908895	6.7	35
tt2811962	7.6	38
tt9383752	2.9	69
tt2838024	8.1	60
tt5437394	5.9	288
tt0106886	7.5	17
tt12842808	8.7	8
tt10547594	5.6	5
tt3163402	8.0	18
tt2289044	9.0	38
tt2706714	8.0	41
tt14495220	7.5	6
tt0042030	6.7	314
tt11322868	6.8	10
tt0940822	7.2	87
tt0766060	6.6	46
tt3460152	6.3	1603
tt0514090	7.9	195
tt1562351	7.6	38
tt1114710	6.2	465
tt2371497	5.3	12
tt6422070	8.5	126
tt0314089	8.8	18
tt0178405	5.6	10
tt11601002	5.8	18
tt0164420	6.3	106
tt0404193	9.4	24
tt1699525	6.3	370
tt0923625	9.0	12
tt7153124	8.0	9
tt0351992	6.2	6
tt19045536	5.9	247
tt1612078	9.3	14
tt6182448	8.0	12
tt1806352	9.8	6
tt0104657	6.4	36
tt8362912	6.9	110
tt2120015	6.1	21
tt11137682	5.3	15
tt1112657	7.4	10
tt1644228	6.7	37
tt1249588	6.1	20
tt0813397	9.0	10
tt0688519	5.6	7
tt1015042	7.5	54
tt1715258	7.3	37
tt0188448	6.7	99
tt1494926	7.3	173
tt9775652	7.0	7
tt1068275	7.3	15
tt1351070	8.4	5
tt16226620	8.1	31
tt0551657	8.2	20
tt8195518	4.4	12235
tt1957207	7.0	96
tt0586053	7.6	7
tt19064430	6.9	20
tt0219173	5.7	144
tt1376525	6.8	1236
tt0723117	5.6	86
tt0380707	6.4	40
tt0996100	7.0	10
tt4068162	6.6	51
tt2215300	7.8	401
tt1227375	7.7	218
tt5813998	8.0	2406
tt1445726	7.6	54
tt0201321	6.9	29
tt3407928	6.1	24
tt2519130	6.4	9
tt0212534	7.4	58
tt14398794	7.4	508
tt0106637	6.9	943
tt0998979	7.6	119
tt4226492	9.3	115
tt0046519	5.4	23
tt0347364	8.2	7
tt0594564	7.7	145
tt1346928	7.5	23
tt3585534	4.2	13
tt5196840	7.4	123
tt0189441	6.2	15
tt5833860	7.9	1732
tt8961058	6.7	975
tt19391970	8.8	18
tt19637492	9.6	22
tt4400780	6.5	81
tt0334836	8.4	61
tt0117538	6.5	157
tt5542236	7.8	202
tt0641237	8.0	5
tt0495036	4.8	242
tt5716280	4.4	1600
tt1859446	6.4	12209
tt0306011	5.4	683
tt0749520	8.2	67
tt4858846	7.6	8
tt0363766	7.2	193
tt1741563	5.2	223
tt6233612	5.5	221
tt0014310	6.0	75
tt10750996	8.4	14
tt0444216	8.2	9
tt12191458	6.0	9
tt3628004	9.9	13
tt18546818	6.4	10
tt1295198	4.4	12
tt0853926	7.2	18
tt0924350	6.2	23
tt5493404	3.9	281
tt3213958	8.4	8
tt9703840	8.6	391
tt6744440	7.1	652
tt10207588	9.6	86
tt7903550	8.1	18
tt0133709	8.0	74
tt3107224	5.4	590
tt3548416	5.2	54
tt19226328	8.2	74
tt4211294	5.9	25
tt0397305	7.7	19
tt0469721	5.7	13
tt0077072	6.2	29
tt0592537	8.1	23
tt15578360	7.8	650
tt0997138	7.1	965
tt5670254	8.3	161
tt4723858	6.4	38
tt0439548	6.0	238
tt5022974	9.4	9
tt2248942	8.0	9
tt5640220	8.1	18
tt0363979	7.4	54
tt3361644	6.3	57
tt4418020	7.4	691
tt2013634	7.1	12
tt0037685	5.6	223
tt0037007	5.5	241
tt1681526	8.3	9
tt5131768	8.1	16
tt24222560	9.0	11
tt0208753	6.1	43
tt3393070	3.3	1840
tt1309882	8.0	10
tt6167256	8.6	22
tt0739000	9.0	10
tt0204966	6.6	5
tt7624598	7.2	22
tt9050548	9.8	11
tt0972979	6.6	8
tt6828722	6.6	54
tt1183927	8.5	24
tt1340991	6.8	21
tt12708658	7.0	7263
tt4893782	7.2	5
tt8722530	7.2	273
tt6399242	5.1	11
tt1885160	7.1	10
tt0306059	7.7	78
tt2779750	7.1	18
